star_name,TSS_tier,ra,dec,sy_pmra,sy_pmdec,tic_id,gaia_dr3_id,hip_name,hd_name,tm_name,gj_name,simbad_name,sy_plx,sy_dist,st_lum,sy_vmag
TIC 219420836,3,79.84223085793,-50.60596606901,23.31441369410317,227.76790604631572,219420836,4772547941122028672,24829,HD 35072,2MASS J05192215-5036217,null,* zet Pic,27.869370365417826,35.878173828125,0.8449525672781096,5.45
TIC 49952922,3,59.71830791627,-5.46994726426,-46.75036253786425,-174.27493306330945,49952922,3245123980001812864,18606,HD 25069,2MASS J03585241-0528116,null,HD  25069,21.392569998171584,46.71760559082031,1.0380787560654106,5.833
TIC 145740988,3,257.44979268716,-10.52330149759,54.5136562361751,-108.37400289334062,145740988,4335291236411850752,83962,HD 155078,2MASS J17094796-1031236,null,HD 155078,23.98379831026952,41.60164642333984,0.9762091615983725,5.43
TIC 33492996,3,26.41152686876,-25.05261516431,165.84671299198516,-49.65445747353544,33492996,5037943144391354496,8209,HD 10830,2MASS J01453875-2503089,null,* eps Scl,35.64179230076972,28.028337478637695,0.6585426019651169,5.31
TIC 303606981,3,139.32193782485,-68.68963316776,-105.20438756292546,-39.90437635647571,303606981,5222956488533801728,45571,HD 80671,2MASS J09171723-6841227,GJ 9294 B,* 128 Car,29.46123582718287,33.920169830322266,0.8116003621263761,5.39
TIC 336781117,3,214.9645897484,-61.27297475885,-165.8402898489453,-89.50655160103808,336781117,5854627705415864576,70035,HD 125158,2MASS J14195150-6116226,null,HD 125158,21.158771983669848,47.207088470458984,1.157178431957316,5.23
TIC 39836825,3,244.97975885272,39.70858296686,-127.77574629361077,-4.7512236354982775,39836825,1380421150568828800,80008,HD 147365,2MASS J16195517+3942307,GJ 9557 A,HD 147365,37.04002761019112,26.972679138183594,0.5709760890654714,5.48
TIC 288183829,3,222.58509977112,82.51194120913,177.5926219373703,-224.26033975233565,288183829,1722385725122129408,72573,HD 133002,2MASS J14502043+8230431,GJ 3876,HD 133002,22.903042301528583,43.65107345581055,0.9794973577903692,5.639
TIC 166808854,3,39.35161678728,-52.54303143848,101.5349474410132,-20.20658991628567,166808854,4745123853382686336,12225,HD 16555,2MASS J02372435-5232354,null,* eta Hor,25.206959470956654,40.36991500854492,0.9967540591610254,5.293
TIC 382582555,3,36.22462643318,-60.31194917632,-71.71823151266753,-131.34981749303216,382582555,4725779526839408128,11258,HD 15233,2MASS J02245394-6018431,null,* lam Hor,20.94331859038609,47.73087692260742,1.1154348833424863,5.355
TIC 40535161,3,174.6667412993,-13.2019379096,91.84906265374369,125.33518456271754,40535161,3585098090614578688,56802,HD 101198,2MASS J11384002-1312071,GJ 3677,* iot Crt,37.244992141255395,26.82344627380371,0.5766615862379907,5.48
TIC 376904850,3,18.43285596983,7.57536091752,142.69253661320377,-53.05106618089854,376904850,2577061092921353984,5737,HD 7344,2MASS J01134390+0734311,null,* zet Psc A,24.459463797530493,40.82046127319336,1.020079644796692,5.19
TIC 97255459,3,122.61325267181,25.50733478793,-72.95444175958403,-347.8881086517303,97255459,681096777089578112,40023,HD 67767,2MASS J08102717+2530268,null,* psi Cnc,24.8471601933712,40.20215606689453,0.902253712719108,5.732
TIC 371026327,3,279.11597750198,9.12249112888,-2.948264590564231,-128.94824527970442,371026327,4479679240828433152,91217,HD 171802,2MASS J18362783+0907209,null,HD 171802,25.09161340813512,39.813934326171875,0.9505419788572228,5.39
TIC 142809647,3,163.37795116709,69.85388157574,-396.6195590804259,-67.36067827621258,142809647,1072822327337442432,53257,HD 94132,2MASS J10533074+6951140,null,HD  94132,22.384293273712164,44.62649917602539,0.9560082426061814,5.912
TIC 422856892,3,295.88978218628,-15.47002116136,146.25,-204.54,422856892,4181857103177308032,97063,HD 186185,2MASS J19433352-1528122,GJ 9666,HD 186185,27.6508,36.1348,0.8297825758245324,5.49
TIC 280793949,3,359.3961589961,-64.29823310078,78.84936251141521,-61.75477865999029,280793949,6485789573494536832,118121,HD 224392,2MASS J23573507-6417536,null,* eta Tuc,20.420751018056777,49.03691864013672,1.3313637811056904,4.989
TIC 446440809,3,216.04726996457,5.82012226291,-78.16319914246868,5.178380472529051,446440809,3670193182434162944,70400,HD 126248,2MASS J14241132+0549124,null,HD 126248,21.062379260813163,47.38739013671875,1.21731768927832,5.094
TIC 255630992,3,97.82638252903,-51.82595748803,102.0137432757737,104.5772757935072,255630992,5502372732796307200,31079,HD 46569,2MASS J06311830-5149334,GJ 1089,HD  46569,27.12171633595461,36.854854583740234,0.8155773060138003,5.573
TIC 471011364,3,41.23992594399,12.44575565729,122.20336216793947,-86.32790660728324,471011364,25792554218535296,12832,HD 17093,null,null,*  38 Ari,25.252210654077498,39.55693435668945,1.0188122851308483,5.181
TIC 164998949,3,285.3599261655,46.93476104585,22.00384971999882,-80.89415586743598,164998949,2131342100048643584,93408,HD 177196,2MASS J19012637+4656055,null,*  16 Lyr,25.783190288852335,38.75202178955078,1.0691686471167186,5.006
TIC 160268882,3,183.04977938521,77.61624334733,10.754191332247512,20.05939270278039,160268882,1693272581363394304,59504,HD 106112,2MASS J12121191+7736584,null,V* CO Cam,29.579438647454563,33.7938117980957,0.8893825053009494,5.137
TIC 234498449,3,10.61821609653,-65.46803034049,53.4441782563351,41.18003347767514,234498449,4707315118836465152,3330,HD 4089,2MASS J00422835-6528050,null,* rho Tuc,23.67212822998463,42.22247695922851,1.0108394339924298,5.381
TIC 115015109,3,315.74146547192,-38.63144725234,-29.489319138797953,-109.63153582664262,115015109,6774363993708094720,103882,HD 200163,2MASS J21025795-3837531,null,* zet Mic,28.37326601636044,35.207984924316406,0.8715823775487263,5.305
TIC 38828538,3,68.39145602527,-62.82367714926,-117.5829490417018,-18.72889924235296,38828538,4675576135153914368,21253,HD 29399,2MASS J04333397-6249251,null,HD  29399,22.723973526677145,44.00813293457031,1.006599398523103,5.78
TIC 87937227,3,303.56924607432,15.19760409811,55.44593555850902,57.338923540548315,87937227,1808282768947879808,99742,HD 192425,2MASS J20141661+1511512,null,* rho Aql,20.905359430112117,47.75592422485352,1.313298533640911,4.946
TIC 354552931,3,82.5394994986,-47.07765361436,20.780538714875725,-132.12803769094444,354552931,4798709239757160320,25768,HD 36553,2MASS J05300948-4704395,null,HD  36553,23.017183607923197,43.40829086303711,1.01406143263721,5.453
TIC 144219989,3,188.93971807792,-41.02195043214,-107.24347375558548,0.2305265557455418,144219989,6146899611411058304,61468,HD 109536,2MASS J12354554-4101190,null,HD 109536,28.446034418981277,35.11166000366211,0.9395173461457028,5.114
TIC 149672905,3,116.39549636204,-34.17257877217,-222.26726543779748,1707.6957515021272,149672905,5588607120530408832,37853,HD 63077,2MASS J07453500-3410226,GJ 288 A,* 171 Pup,65.4543891564485,15.26763916015625,0.1972263241562218,5.362
TIC 449884234,3,201.30802641962,-64.4851474353,-154.83012237857426,-21.522592962219505,449884234,5864837701762139776,65479,HD 116457,2MASS J13251394-6429065,null,HD 116457,26.26286016063563,38.05127716064453,0.9355783843139984,5.312
TIC 422505074,3,351.73314913684,1.25560397874,87.00515071301972,-95.94500744334862,422505074,2645537646306946688,115738,HD 220825,2MASS J23265595+0115201,null,* kap Psc,20.31535958514418,49.080055236816406,1.378496512377026,4.94
TIC 384986756,3,50.36065513078,43.32965039038,-61.00784371509284,-0.9638340231558876,384986756,241279069280395904,15648,HD 20677,2MASS J03212655+4319468,null,* l Per,20.95217888675114,47.62940216064453,1.3082301389569642,4.946
TIC 137206215,3,31.28052643437,77.28127066196,139.0,-48.0,137206215,561110680923136896,9727,HD 12230,2MASS J02050734+7716530,null,*  47 Cas,29.8,33.557,0.8540013190968688,5.268
TIC 371267181,3,232.15932143581,1.84208010904,-84.88421040577306,-34.23863574957847,371267181,4420906461653341568,75761,HD 137898,2MASS J15283822+0150315,null,*  10 Ser,24.94854859345089,40.03487014770508,1.0316009010861158,5.17
TIC 65165118,3,53.10941191321,46.05686192063,-53.12487448844855,-74.82964590824282,65165118,241996500618616960,16499,HD 21770,2MASS J03322626+4603247,null,*  36 Per,27.05791450617734,36.90982437133789,0.9168357676503858,5.32
TIC 283723212,3,63.38791665856,7.71609845018,11.072378272124716,-9.667012821043368,283723212,3297674347977307136,19719,HD 26690,2MASS J04133311+0742575,null,*  46 Tau,26.156161647937303,38.656124114990234,0.9743248227668864,5.29
TIC 18754028,3,72.84355330829,18.839904776,82.31875692430481,-35.74312033188596,18754028,3406917219108423808,22565,HD 30780,2MASS J04512244+1850231,null,* i Tau,26.12212171857717,38.23137283325195,1.1241143687528397,5.085
TIC 42551532,3,286.85659104805,32.50175385855,114.27590589794048,18.31610917658855,42551532,2042936967135806848,93917,HD 178449,2MASS J19072556+3230062,null,*  17 Lyr,22.8557465506264,43.66127395629883,1.090140860491836,5.22
TIC 245794190,3,67.20901584421,13.04760427889,104.0662360049054,-14.900380463272183,245794190,3307650109600736000,20901,HD 28355,2MASS J04285014+1302510,null,* b Tau,20.7158275616805,48.19556427001953,1.2488581436138022,5.014
TIC 350856014,3,246.9889382046,-64.05794223881,53.428417011703544,25.6375900647521,350856014,5828317422956035072,80645,HD 147787,2MASS J16275736-6403286,null,* iot TrA,25.090824094567992,39.82136535644531,0.9782283405459132,5.29
TIC 390646625,3,191.59393799592,9.53968518449,279.4788061653838,-454.91306654690146,390646625,3734970154071002624,62325,HD 111028,2MASS J12462254+0932227,null,*  33 Vir,22.876104909811488,43.64730072021485,1.0706074912763193,5.653
TIC 60846097,3,111.93480347659,21.44532963716,-56.44965365870399,-121.06796948023164,60846097,865209037088705024,36238,HD 58728,2MASS J07274437+2126432,null,*  63 Gem,30.806744651221553,32.45351028442383,0.8490076303769084,5.24
TIC 53134037,3,276.95618833682,-29.81686271425,-0.3406923564212314,16.1034168545101,53134037,4048037707717866880,90485,HD 169830,2MASS J18274949-2949007,null,HD 169830,27.146142222445636,36.80365753173828,0.686018014105442,5.902
TIC 10988057,3,303.63346663271,36.80630127921,68.08984465283635,69.40394997936039,10988057,2060523518197844608,99770,HD 192640,2MASS J20143203+3648225,null,* b03 Cyg,24.545633169866257,40.74698257446289,1.1476194154461066,4.99
TIC 201884817,3,40.16505600859,-54.54991095973,33.39543279993343,5.811535784434854,201884817,4741336551221258112,12484,HD 16920,2MASS J02403963-5432598,null,* zet Hor,20.236393388386578,49.419639587402344,1.2140031595482477,5.21
TIC 98306472,3,244.57457916682,-28.61402001767,-32.16923921350363,-101.30920452939232,98306472,6039093149153220480,79881,HD 146624,2MASS J16181789-2836502,null,* d Sco,23.539168789235283,42.358612060546875,1.3126194016522073,4.782
TIC 1652548,3,188.39274490438,-12.83020280967,-16.86611594428905,51.333865873916935,1652548,3528457578039228160,61296,HD 109272,2MASS J12333425-1249488,null,HD 109272,20.3983952159572,48.9678955078125,1.145463347971451,5.582
TIC 263798437,3,256.34454441132,12.74082823329,49.98165739723818,-11.621862953758958,263798437,4544196074866779904,83613,HD 154494,2MASS J17052271+1244268,null,*  60 Her,23.684422076914743,42.1982307434082,1.2084285774634498,4.871
TIC 159672173,3,318.26278539601,-39.42492248882,185.8549011730268,-113.449166291922,159672173,6581920184349861120,104738,HD 201772,2MASS J21130304-3925298,null,HD 201772,29.282348778426783,34.123741149902344,0.8716491634516806,5.26
TIC 32500750,3,84.43590780748,-28.68969002278,-37.77741881790383,42.39318039770081,32500750,2907306935108521088,26460,HD 37495,2MASS J05374461-2841228,GJ 9186,* nu.02 Col,24.080142757315095,41.50260162353515,1.0331945319942974,5.31
TIC 389610795,3,312.12144913308,-43.98851025597,175.5099261098577,-118.37427232186393,389610795,6676695745905896192,102693,HD 197937,2MASS J20482916-4359190,GJ 9708,* iot Mic,26.17211635987579,38.21432876586914,1.0175202756654549,5.1
TIC 390607705,3,190.47106991808,10.23561919003,81.91215352600656,-90.32270815151948,390607705,3903402278745164672,61960,HD 110411,2MASS J12415305+1014082,null,* rho Vir,25.6920732884807,38.82459259033203,1.1639257344735918,4.88
TIC 212317204,3,255.78646310639,-53.23693851278,-22.40938645495512,-143.79304907184536,212317204,5923907314622859520,83431,HD 153580,2MASS J17030873-5314131,GJ 3985,* eps02 Ara,37.36962916980241,26.74898910522461,0.6490426480277984,5.278
TIC 150268783,3,160.8870411748,46.20387677532,-269.67484080370696,-66.9583250550925,150268783,829776725129940480,52469,HD 92787,2MASS J10433292+4612139,null,HD  92787,27.049274452925243,36.9304084777832,0.9619999801245452,5.178
TIC 227271997,3,284.06100355645,4.20212707911,50.043812151524776,28.363342909760245,227271997,4281199318773462016,92951,HD 175639,2MASS J18561464+0412078,null,* tet02 Ser,24.53104250131988,40.70318603515625,1.1246919335041017,4.98
TIC 329759640,3,332.95319327991,56.83935403187,236.5519168929304,129.06055045354628,329759640,2198430859305721344,109572,HD 210855,2MASS J22114877+5650218,null,HD 210855,26.4980547106071,37.70491790771485,0.9706759679424586,5.255
TIC 386886976,3,222.67156114441,-15.99723020707,-73.5054477175016,-67.87119690809376,386886976,6309706875115188224,72603,HD 130819,2MASS J14504122-1559498,GJ 9498,* alf01 Lib,41.774203561346965,23.93627166748047,0.6046245200741278,5.16
TIC 434111018,3,354.9461060503,-14.22214928716,50.43362722402229,-49.09737387793719,434111018,2419964589531462784,116758,HD 222345,2MASS J23394707-1413198,null,* ome01 Aqr,24.901164997297585,39.89727020263672,1.1031462521409687,4.977
TIC 340641623,3,284.77391331875,13.62224236098,14.852509599213722,-124.52667066850428,340641623,4506124621465681536,93203,HD 176303,2MASS J18590573+1337201,null,*  11 Aql,20.931560008610425,47.71208572387695,1.1757126911876472,5.258
TIC 207149599,3,45.903411717,-59.73777346768,-73.66802970524479,-63.50374977982807,207149599,4726572858838693248,14240,HD 19319,2MASS J03033682-5944160,null,* mu. Hor,23.10767802606562,43.290260314941406,1.1290483572753502,5.122
TIC 82066,3,221.50034430844,-25.4431813678,-148.63757561095497,-107.988174944753,82066,6228895347454821888,72197,HD 129926A,2MASS J14460009-2526354,GJ 9494 A,* m Hya A,32.64574971092013,30.591712951660156,0.8284851117089804,5.11
TIC 17414107,3,66.35423669917,22.20000162327,112.37063071226235,-46.63900490521837,17414107,145484634106814592,20641,HD 27946,2MASS J04252499+2212000,null,* kap02 Tau,22.017740203586687,45.32237243652344,1.0917053926377709,5.264
TIC 63041201,3,104.39128174469,-24.6308421236,-46.01133443699316,93.38619435334935,63041201,2921519634732224000,33478,HD 51733,2MASS J06573392-2437512,null,HD  51733,24.713654713556117,40.63095474243164,0.9361490212400424,5.47
TIC 117956546,3,0.54308808083,27.08179910943,716.4603207703668,-941.4971821960098,117956546,2853900872207888768,171,HD 224930,2MASS J00021014+2704570,GJ 914 B,*  85 Peg,81.17903537377352,12.31867218017578,-0.1714510521036831,5.75
TIC 434494629,3,172.94813471276,-20.77647273888,-129.47141098359603,30.546875077024993,434494629,3541517989471607168,56245,HD 100219,2MASS J11314755-2046354,null,HD 100219,25.523660612240008,39.133487701416016,0.6062732233624649,6.228
TIC 73570422,3,39.27737287496,32.89108940264,81.68172379315942,30.2588660912724,73570422,134174129788770816,12200,HD 16220,2MASS J02370654+3253278,null,HD  16220,20.20867607648175,49.38722610473633,0.8110295471161161,6.226
TIC 293807888,3,295.81007908601,58.01661667506,128.04465937453847,-55.50055186524733,293807888,2235408092478688768,97033,HD 186760,2MASS J19431441+5800599,GJ 9668,HD 186760,21.86245447560289,45.703216552734375,0.7265659133193937,6.295
TIC 318837103,3,41.33711114071,4.7116319296,69.74547472674081,-40.82801481032268,318837103,5850333868501248,12862,HD 17163,2MASS J02452091+0442418,null,HD  17163,20.371766109641275,48.99016189575195,0.8565019037556959,6.031
TIC 379098932,3,205.55316966289,8.3883965358,-377.6847479633234,-86.25869564009204,379098932,3724709133602630528,66860,HD 119288,2MASS J13421274+0823182,null,HD 119288,28.108423778863813,35.52560806274414,0.5435468952974204,6.162
TIC 276855687,3,251.24993846217,6.08815709638,-213.49741680639565,-257.5037900125315,276855687,4435689739087756800,81991,HD 151090,2MASS J16445997+0605172,null,*  41 Her,22.781629065376375,43.8297004699707,0.6659876389194896,6.562
TIC 118817518,3,134.91630040947,-19.20805095307,-40.406218298205424,-98.36280896257117,118817518,5728598624600258304,44162,HD 77084,2MASS J08593991-1912287,null,HD  77084,24.851305163398948,40.18138122558594,0.6408014370399694,6.191
TIC 394274870,3,28.96062477024,-78.34854617474,103.30097932665996,53.89054760068257,394274870,4633307815805376000,8991,HD 12363,2MASS J01555051-7820545,null,* sig Hyi,24.511139522184095,40.77867889404297,0.6651900917262806,6.146
TIC 430455303,3,261.75895201887,-12.51248710684,41.11107307791224,-62.86149673200607,430455303,4138728587785351808,85397,HD 157968,2MASS J17270214-1230450,null,HD 157968,22.66120413469815,44.041534423828125,0.7185012378041453,6.206
TIC 245351151,3,346.57558715092,18.51776461255,225.00703308940308,62.15206856210891,245351151,2830779276546694400,114081,HD 218235,2MASS J23061810+1831038,null,HD 218235,24.01622660845297,41.567996978759766,0.6806981300121376,6.157
TIC 348664155,3,61.92493157153,15.16279034839,127.74418003865536,-23.238637670992127,348664155,45142206521351552,19261,HD 26015,2MASS J04074197+1509458,null,HD  26015,22.850537135218374,43.707149505615234,0.7521691038852121,6.07
TIC 231861257,3,28.94367536132,-60.86097463481,13.35079618797235,67.2671910557957,231861257,4714268430370570496,8983,HD 11995,2MASS J01554650-6051396,null,HD  11995,20.647856543797076,48.3996696472168,0.8439207194513465,6.058
TIC 219143616,3,88.54505586867,-50.36255031607,93.7368550456012,548.8095923121366,219143616,4794180076484107520,27896,HD 40105,2MASS J05541081-5021453,GJ 223.3,HD  40105,28.003288951635795,35.7011604309082,0.4973337715738396,6.52
TIC 142976476,3,53.48664860033,-31.08013887558,-28.632324783615644,71.16084926602447,142976476,5055726331925367168,16628,HD 22262,2MASS J03335679-3104484,null,HD  22262,23.76970724107845,42.11493682861328,0.6840846873269856,6.2
TIC 135169898,3,214.01724938456,18.91180053293,40.28810809522878,-30.862903507634925,135169898,1233902704963092608,null,HD 124953,2MASS J14160414+1854426,null,V* CN Boo,21.647937606984947,46.11398696899414,0.829555051178141,5.957
TIC 435915513,3,65.21966803215,13.86442726638,106.88260714504528,-12.399521780388248,435915513,3310615565476268032,20284,HD 27483,2MASS J04205271+1351521,null,HD  27483,21.09351261138683,47.31652069091797,0.7966298767014026,6.141
TIC 279485093,3,58.81721443178,-12.09909154303,-91.3571439959549,-28.37588744302737,279485093,5114586492192519168,18339,HD 24712,2MASS J03551613-1205567,null,V* DO Eri,20.743241806416165,48.13180160522461,0.8547489064671014,6.0
TIC 158711270,3,269.30974657031,23.99573555292,-28.364,108.044,158711270,4580864547137360512,87895,HD 163840,2MASS J17571433+2359451,GJ 4039,HD 163840,30.8036,32.4467,0.4268766487733052,6.323
TIC 522882813,3,13.74188453139,23.6284972915,139.671,-19.367,522882813,2803936138967498624,null,null,null,null,*  36 And B,24.0373,41.5525,0.6969913389009584,6.43
TIC 198485277,3,193.38377722184,19.48106256209,-151.6973498736796,-176.8097551818622,198485277,3941974967713865728,62904,HD 112060,2MASS J12533212+1928520,null,HD 112060,22.40657961058435,44.56114959716797,0.6914648967206533,6.418
TIC 142734765,3,257.2271662446,-3.88299597235,-54.24022126652792,-160.15455497939166,142734765,4365099851340249600,83906,HD 154962,2MASS J17085452-0352584,null,HD 154962,27.97851606454915,35.690792083740234,0.502908878196993,6.356
TIC 48228593,3,223.13792182048,-30.57725574315,-335.28673446226395,-42.456463932282446,48228593,6217883669787280384,72772,HD 131117,2MASS J14523313-3034377,null,HD 131117,25.944310817210983,38.489166259765625,0.5625588734269419,6.29
TIC 146523123,3,76.79058054364,-19.39191314897,-28.02180615270913,282.0314340329676,146523123,2975532662404990336,23818,HD 33095,2MASS J05070976-1923309,null,HD  33095,28.97907836218088,34.427345275878906,0.4256080686748141,6.44
TIC 441721258,3,255.41713856811,75.29749430409,13.946027985741686,-70.58776209965889,441721258,1656523844747203840,83317,HD 155154,2MASS J17014010+7517509,null,V* VX UMi,21.484616559224357,46.5034065246582,0.7616052270949973,6.18
TIC 38838329,3,228.4620615929,-1.35138745616,-1270.3904654631417,-503.6710789895851,38838329,4418203587193988480,74537,HD 135204,2MASS J15135096-0121047,GJ 580,HD 135204,57.92051412635043,17.25314712524414,-0.1906016701453415,6.6
TIC 326395505,3,319.9401214242,-26.35287832544,-589.252585597684,-351.15977676855374,326395505,6791154257817212672,105312,HD 202940,2MASS J21194564-2621100,GJ 825.4 A,HD 202940,54.02880462196225,18.51357650756836,-0.1605613010402013,6.68
TIC 154841643,3,184.21391075976,86.4358197816,211.47943601111083,-10.14978702039104,154841643,1727087236841921024,59879,HD 107113,2MASS J12165109+8626089,null,HD 107113,25.015980616189378,39.93827819824219,0.5837027166864359,6.339
TIC 144504128,3,50.1883475701,-26.60650757851,41.07929688970235,22.55623682763138,144504128,5061574844732308992,15585,HD 20853,2MASS J03204519-2636233,null,HD  20853,20.15224711332135,49.571983337402344,0.7495726067557087,6.404
TIC 328861895,3,184.87302484489,28.1569189881,-204.4537433484656,-125.13229086863052,328861895,4010179460691154816,60098,HD 107213,2MASS J12192952+2809247,null,*   9 Com,20.903912601308743,47.75946044921875,0.7245106124342887,6.376
TIC 409374262,3,218.54877941002,32.53447919114,105.97733061664748,6.572486253014323,409374262,1287069280480460032,71243,HD 128093,2MASS J14341170+3232040,null,HD 128093,24.178791213658464,41.30418014526367,0.6140958561226222,6.306
TIC 9899967,3,49.1489766286,-9.15453661914,16.354505395122263,38.03326385176017,9899967,5166645550267371776,15244,HD 20395,2MASS J03163577-0909167,null,*  14 Eri,26.56435579679213,37.41353988647461,0.5976452064981586,6.143
TIC 297138738,3,187.51989467556,-13.39319028931,-265.7223171090946,-46.755502671067134,297138738,3528362362908431616,60994,HD 108799,2MASS J12300479-1323350,GJ 469.2,HD 108799,41.15953653087649,24.273168563842773,0.1250204215219746,8.69
TIC 278191971,3,281.16789901381,23.58988337038,15.849875891684183,-85.10326345043791,278191971,4532752181753014784,91958,HD 173494,2MASS J18444029+2335236,null,HD 173494,21.138071965040908,47.24418640136719,0.7339965462550526,6.302
TIC 282257777,3,309.96614714285,11.24963969737,71.91462356793883,89.31770957564326,282257777,1754430373040023168,101966,HD 196885,2MASS J20395188+1114588,null,HD 196885,29.40764876817505,33.96436309814453,0.4222829122691571,6.385
TIC 321436233,3,83.14083347014,57.22107138006,110.89829444853648,-224.7283489622126,321436233,269413338450710016,25973,HD 36066,2MASS J05323377+5713160,null,*  18 Cam,23.146283943394614,43.139766693115234,0.6207680460286514,6.461
TIC 80535228,3,21.53660994164,34.57970267297,236.27116499256087,-84.63157204169093,80535228,317350357498173312,6702,HD 8673A,2MASS J01260875+3434471,null,HD   8673,26.203632010753925,38.10079574584961,0.5353887392958151,6.331
TIC 156646494,3,215.77842298199,25.33817600308,-157.5734535435908,64.77333355148511,156646494,1255848853963056128,70310,HD 126141,2MASS J14230684+2520176,null,HD 126141,26.04710309895215,38.34420394897461,0.5858238438235014,6.221
TIC 219030951,3,172.93726921662,14.36450364945,-329.8730369778294,-189.92549666549155,219030951,3966121308211393920,56242,HD 100180,2MASS J11314496+1421525,GJ 3669,*  88 Leo,42.653636906570256,23.418588638305664,0.1567442158395266,6.207
TIC 17233245,3,65.10459186041,18.74267946013,117.29271215734462,-43.34123943938491,17233245,47752481485851136,20255,HD 27429,2MASS J04202508+1844334,null,HD  27429,21.794230173638944,45.796844482421875,0.7815830163504497,6.094
TIC 29901695,3,24.40717119821,-9.4039276474,263.004651549991,86.2727065016119,29901695,2464859126762143616,7580,HD 10009,2MASS J01373768-0924138,null,HD  10009,22.97018059566209,43.729774475097656,0.6955783388117889,6.24
TIC 260266504,3,94.07827548128,-59.2135018732,-45.18726982249122,-316.38930080554803,260266504,5482551183847322752,29788,HD 44120,2MASS J06161877-5912483,GJ 9209 A,HD  44120,27.75626206707262,36.021385192871094,0.4647767953266224,6.43
TIC 437701837,3,333.65925125741,-15.81853214321,-4.862555180167064,-356.76094846874537,437701837,2598935670597134464,109822,HD 211038,2MASS J22143821-1549061,GJ 851.3,HD 211038,24.891783396120587,40.12431716918945,0.5995130464034681,6.54
TIC 28238963,3,222.27809655257,37.81118139547,-253.50940415988424,109.92615868117213,28238963,1294674911643124096,72469,HD 130817,2MASS J14490678+3748401,null,HD 130817,24.178806320721375,41.305511474609375,0.6767558792744114,6.166
TIC 96520633,3,104.323268,-35.507144,-40.0,20.0,96520633,5578654238192806784,33451,HD 51825,2MASS J06571758-3530257,GJ 255,HD  51825,23.15,43.196544276457885,0.6958176251691379,6.224
TIC 38469670,3,61.84012878627,-64.22235186419,186.41781925358487,337.0753943670077,38469670,4675955810263106432,19233,HD 26491,2MASS J04072154-6413209,GJ 162.1,HD  26491,42.38201365070939,23.589136123657227,0.1345550399538036,6.38
TIC 23959521,3,313.27332485998,-11.57365527251,43.00897456762411,44.16205611757811,23959521,6889877723248418816,103077,HD 198802,2MASS J20530557-1134250,GJ 808.3,HD 198802,22.63632831901596,44.09458541870117,0.6768621006965024,6.389
TIC 187730895,3,220.48325000829,-58.61583228977,42.55732589793846,-40.02824853382526,187730895,5879327821838249216,71861,HD 128917,2MASS J14415598-5836569,null,HD 128917,22.296011552171468,44.809471130371094,0.726079709694233,6.204
TIC 46297363,3,132.75610143621,15.35065747906,-112.49785293497456,75.07531680276014,46297363,609834198678048512,43454,HD 75528,2MASS J08510149+1521022,null,*  54 Cnc,24.85271990350808,40.17513656616211,0.5973627211990669,6.361
TIC 140690428,3,73.27352135715,-72.40767918529,-46.17832406724959,270.9160319179745,140690428,4652980484022414336,22717,HD 31975,2MASS J04530564-7224282,null,HD  31975,30.821735482919117,32.43856430053711,0.4274071926656656,6.28
TIC 235666667,3,277.67354302637,20.81504693945,16.277909246856716,-264.6966992009181,235666667,4525943082344640256,90729,HD 170829,2MASS J18304166+2048544,null,HD 170829,28.523900021218225,35.0147590637207,0.4615628781170183,6.48
TIC 279563894,3,335.91485478489,20.84828524257,333.057405488228,10.827134421518249,279563894,1778551970227817728,110548,HD 212395,2MASS J22233956+2050537,null,*  33 Peg,29.81247616106015,33.49470520019531,0.4500160083512751,6.218
TIC 455305421,3,147.62534219577,4.34364890088,-148.668,-51.239,455305421,3849562733385577216,48273,HD 85217,2MASS J09503007+0420369,null,*   4 Sex,21.1803,47.1539,0.7630991531023414,6.236
TIC 72510218,3,207.8347572948,-24.3905119687,-589.193,-280.579,72510218,6190970236474307200,67620,HD 120690,2MASS J13512039-2423252,GJ 530,HD 120690,53.8785,18.5518,-0.0852338630741475,6.43
TIC 119820859,3,278.37279031574,-58.70877855805,20.901085537038227,-107.7963422859454,119820859,6635697160627698688,90981,HD 170525,2MASS J18332948-5842317,null,HD 170525,21.270430958870563,46.95566940307617,0.7229400166589467,6.44
TIC 405902259,3,301.55769142673,53.16568723827,213.13584639381824,255.04640050741085,405902259,2089367350309518464,99026,HD 191195,2MASS J20061385+5309565,null,HD 191195,27.056039853260565,36.928855895996094,0.7121479934017818,5.826
TIC 17542164,3,243.67022321351,33.85861281154,-268.2164084531518,-87.28170012108714,17542164,1328866562170960512,79607,HD 146361,2MASS J16144084+3351307,GJ 9550 A,* sig CrB A,44.05746961395318,22.678373336791992,0.4071554184003104,5.55
TIC 375092757,3,88.70871597177,-52.6354812656,-17.512838827991185,243.87349079497676,375092757,4792058603158427648,27947,HD 40292,2MASS J05545010-5238078,null,HD  40292,28.330203995036953,35.290279388427734,0.8765948649991814,5.29
TIC 118389700,3,37.04158060315,29.66932758917,-15.63220934609505,-86.09718621530367,118389700,131471770725205632,11486,HD 15257,2MASS J02280999+2940098,null,*  12 Tri,20.410537048171843,48.89749526977539,1.1573799694777485,5.29
